m 10727 154.4195657 -46.4201941 15
m 10730 154.4196906 -46.4200603 12
m 10734 154.4195697 -46.4186055 15
m 10735 154.4199505 -46.4182309  4
m 10738 154.4197116 -46.4176634 15
m 10741 154.4196761 -46.4162563 15
m 10742 154.4197719 -46.4157684  7
m 10745 154.4196976 -46.4154131  3
m 10748 154.4196057 -46.4138415 10
m 10753 154.4198233 -46.412466  26
m 10754 154.4195087 -46.4121283 20
m 10757 154.4190848 -46.4243079 13
m 10770 154.4191019 -46.4223404  6
m 10776 154.4194319 -46.4206194 15
m 10778 154.4191148 -46.4201264 15
m 10779 154.4194065 -46.4200407 15
m 10782 154.4194659 -46.4184191 15
m 10792 154.4193667 -46.4168241  4
m 10796 154.4194191 -46.4156086  5
m 10799 154.4192745 -46.4150128 15
m 10802 154.4191355 -46.4144774 13
m 10807 154.4192142 -46.4121511  6
m 10811 154.4190897 -46.412019  21
m 10812 154.4190695 -46.4118189 23
m 10816 154.4185992 -46.4249053  3
m 10817 154.4184857 -46.4246815 15
m 10818 154.418692  -46.4246349 14
m 10819 154.4186536 -46.4243442  8
m 10822 154.4185588 -46.4240679 15
m 10836 154.4188616 -46.4211392  6
m 10863 154.4185712 -46.4130263 20
m 10865 154.4185723 -46.4126513 21
m 10866 154.4189504 -46.4123471 26
m 10868 154.418484  -46.4122724  9
m 10871 154.4185705 -46.4117629 22
m 10877 154.4183787 -46.4224947 15
m 10884 154.4182264 -46.4206033 15
m 10889 154.4181508 -46.4197628 14
m 10895 154.4184275 -46.4183581 12
m 10896 154.4182045 -46.4177433 15
m 10900 154.4182761 -46.4172397 15
m 10901 154.4181281 -46.415574   3
m 10905 154.4182089 -46.4148937  4
m 10907 154.4184439 -46.4144797 20
m 10910 154.4183027 -46.4137357 13
m 10912 154.4180512 -46.4134838 27
m 10918 154.4184044 -46.4121718 22
m 10920 154.4180669 -46.4117989 10
m 10923 154.4174921 -46.4238992  6
m 10925 154.4175399 -46.4223326 10
m 10937 154.4177671 -46.4193357  4
m 10939 154.4178516 -46.4188864  3
m 10941 154.4178884 -46.4186274 14
m 10944 154.4176569 -46.4177606 15
m 10948 154.4177337 -46.4165716 14
m 10956 154.4178159 -46.414907  17
m 10961 154.4178826 -46.4134361 20
m 10964 154.4176175 -46.4127721 27
m 10967 154.4177271 -46.4121523  3
m 10968 154.4176493 -46.4118814 27
m 10972 154.4177071 -46.4111862 25
m 10973 154.4176159 -46.4114358 27
m 10977 154.4170209 -46.4234236  5
m 10978 154.4174246 -46.4231401 15
m 10981 154.4172179 -46.4223154 12
m 10985 154.4174353 -46.4215316  3
m 10988 154.4170679 -46.4213187  4
m 10990 154.4171529 -46.4203778 15
m 10993 154.417203  -46.4200259  4
m 10995 154.4172358 -46.4176697 10
m 10998 154.4170644 -46.4169503 15
m 10999 154.4174244 -46.416129  15
m 11000 154.4174358 -46.4156802  9
m 11001 154.4172066 -46.4159321 15
m 11008 154.41712   -46.4146986 14
m 11009 154.417351  -46.4145443 20
m 11011 154.4171155 -46.4143583 20
m 11012 154.4169733 -46.4142658 25
m 11016 154.4169993 -46.4136481  5
m 11020 154.4171217 -46.4125583 26
m 11022 154.4169899 -46.4116175 27
m 11031 154.4168585 -46.4226433 15
m 11035 154.4168518 -46.4216058 15
m 11037 154.4167327 -46.421391  15
m 11038 154.416478  -46.4212234  4
m 11040 154.4167725 -46.4210379 15
m 11041 154.4168473 -46.4206967 15
m 11042 154.4167264 -46.419785  15
m 11044 154.4166819 -46.4199131 13
m 11046 154.4165021 -46.4195262 15
m 11052 154.4164839 -46.4189444  5
m 11055 154.4169605 -46.417126   7
m 11059 154.4165152 -46.416008   9
m 11060 154.416746  -46.4159023 15
m 11062 154.4166802 -46.4155295  5
m 11064 154.4167545 -46.4142878 20
m 11067 154.4168354 -46.4132579 13
m 11068 154.4167052 -46.4131802 27
m 11075 154.4166203 -46.4127753 27
m 11080 154.4167231 -46.4120259 21
m 11083 154.416499  -46.4116963 26
m 11092 154.4164273 -46.4233341  4
m 11095 154.416203  -46.4229966 10
m 11107 154.4162744 -46.4210886 11
m 11108 154.4159701 -46.4207379  9
m 11112 154.4164301 -46.419983  14
m 11114 154.4159679 -46.4200215 12
m 11117 154.4161441 -46.4195125  7
m 11120 154.4162631 -46.4190855 14
m 11124 154.4163568 -46.4177405 15
m 11126 154.4161943 -46.4177393  4
m 11128 154.4160491 -46.4171811 15
m 11131 154.4163601 -46.4162322 15
m 11136 154.4160307 -46.4144418 18
m 11140 154.4160797 -46.4138527 24
m 11141 154.416302  -46.4132484 22
m 11143 154.4161619 -46.4131615  4
m 11144 154.416382  -46.4125608 27
m 11150 154.4161656 -46.4117332 26
m 11151 154.4163899 -46.4113041 13
m 11155 154.4157594 -46.4243943 15
m 11157 154.4158239 -46.4236374 14
m 11174 154.4156438 -46.4192957  6
m 11176 154.4155082 -46.4191354  5
m 11180 154.4157324 -46.4182931 14
m 11184 154.4155803 -46.4175043 10
m 11188 154.4158646 -46.4173218 14
m 11191 154.4158699 -46.4159649 12
m 11192 154.4158123 -46.4161451  3
m 11195 154.4155985 -46.4149774 15
m 11199 154.4159017 -46.4148147 15
m 11202 154.4157929 -46.4139787  7
m 11203 154.4157316 -46.4136428 27
m 11205 154.4158288 -46.413416   9
m 11208 154.4157918 -46.4129925 23
m 11210 154.415922  -46.4122586 27
m 11212 154.4156249 -46.4116692 25
m 11215 154.4149827 -46.4244476  3
